SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,1.313384445857522,1,1,1.1952893019759188,1.795004643961732,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,1
1,0,0,-0.2581370013137963,1,1,0.9889648462148737,0.059521474651729585,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,-0.5954697652935488,1,1,1.237637797117965,-0.20534654966961824,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,-1.2816237461508113,1,1,0.3155071051875926,-0.9777284105746782,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1.0967270727413045,1,1,1.3647512019788315,1.766523991457431,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,0,0,-1.1043531035906886,1,1,0.6802870715328759,-0.7935548066765663,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.15555324262843034,-0.9798447890404038,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.826431354390597,1,1,0.6726314726948681,-0.5401788828070178,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,1.1948578366984264,1,1,1.20079211201586,1.7814457364017082,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,1
0,0,0,-0.3919188128398801,1,1,1.111598375871021,0.0032900339033850104,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,1,0,-1.0648234372157255,1,1,0.7541623245347635,-0.776073895492207,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-0.8268887864180973,1,1,1.1261309715367411,-0.4601351687032374,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,-0.9948003888852848,1,1,0.31590851256039476,-0.7409987586524922,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.1710781274832187,1,1,0.5930946705321636,-0.8774125788471449,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,0,0,-1.2816237461508113,1,1,0.16348631403680222,-0.9797398251387692,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.1700540241469772,1,0,0.0093399384636082,-0.9104127203299761,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,1
0,1,1,-1.1351786622048632,1,1,0.6415090653882513,-0.8295838226242294,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,-1.0167055892573869,1,1,1.115286501414623,-0.6872168653142227,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,1,0,0.4615640176631335,1,1,0.8255986745764317,0.7263094289929105,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2815908494844601,1,1,0.652724035743396,-0.9732360374008823,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0,0,0,-1.2020243556367132,1,1,-0.49483793805355386,-0.9524547153255525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,0,0,-1.0412036198496608,1,1,0.8153206567486573,-0.7173944052043782,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.1595065416350294,1,1,-0.6345779461690189,-0.9250032205817371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,-1.2170625365060153,1,1,0.7867133685912051,-0.9068539201793602,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.1290081152559213,1,1,0.4791738034087283,-0.8485638346255572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,0,0,-0.04376549973630017,0,1,-1.1405221585133973,-0.5989180862515021,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.281468253391967,1,1,0.680318914580077,-0.9727950196155585,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,-1.181152276435127,1,1,1.1796469252035353,-0.8625361350822758,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,-0.08006405425552779,1,1,1.0135931744116646,0.2865978220403025,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,-1.165757666480619,1,1,-0.6408266813255769,-0.9408016165448255,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0.7935984201492132,1,1,1.2886303522636828,1.3501160537837968,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,-1.2555815976907752,1,0,-0.6734245096748142,-0.9807150053851358,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,1.1891891725955581,1,0,0.4114489279107253,1.0806843751952586,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,1
0,0,0,-1.2368060529233764,1,1,-0.627643267232973,-0.9684056391649138,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,-1.4870965072975566,-1.0015789847756718,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,1,-1.2816237461508113,1,0,-1.495303707937649,-1.0016875757307175,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-0.19577317691477417,1,1,0.8672103055295326,0.1310665807338176,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,0,0,-0.988643496973038,-0.9949838629052215,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0,0,1,-1.2706262546308298,1,1,0.9665206729598377,-0.9587216118579989,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-1.0627360633034015,1,1,-0.3572189969626867,-0.8513907891244542,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,1,0,-0.7102812439571595,1,1,0.3295894963536998,-0.5214739309520968,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,1,1,-1.1049876059969979,1,1,0.6907043551186822,-0.8004844382614993,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,-0.8108658440283333,1,1,0.32107589162806094,-0.5848758499524629,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.3680109485423896,1,1,0.9175978411363245,-0.04350721743949135,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,-0.7259177787789622,1,1,0.6723611158204971,-0.4615534898515932,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,0.6929838450041022,0,1,-1.0170745022763932,-0.2371669468078988,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,1.031090015678588,1,1,1.1928518320609027,1.5785018783818436,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,1,0,-0.8354591538030105,1,0,0.5281093656489527,-0.6311673153832085,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,1,1,0.38738133635911437,1,1,1.2763403570150476,0.9058734196702618,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,1,0,0.2889087504024728,1,1,0.7996532918462738,0.5312160855658239,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.6032749724697347,1,1,0.7278860266485746,-0.3396910846332048,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,1,1,-0.31021435503791894,0,1,-0.21303611529901845,-0.3558133561568272,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,1
0,0,0,-1.2816237461508113,1,0,-0.3645434326074348,-0.9867262821531917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,0,0,-0.7137472915164057,1,1,0.5046718975837778,-0.47846262830539954,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1.1166679267152047,1,1,1.1672446502844944,1.687439222686693,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,0,0,-0.9673174388285567,1,0,-0.3281666360491138,-0.8018825451044792,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.2816237461508113,0,0,-0.9766758321942667,-0.9948255165694871,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-0.2639803751859618,1,1,0.6061745602439639,-0.03653192073865617,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.2291826113390405,1,1,0.7108525595700405,-0.9345715736825397,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,1.5192261695385307,1,1,1.4811499060146835,2.355288881967004,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,0,0,1.277917938223057,0,1,-0.5431313358472223,0.35807154952017584,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
1,1,0,-0.17553492448527389,1,1,1.1848815674379773,0.22082361314675908,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,1
0,1,0,1.44572580375863,1,1,1.3886387051018947,2.1870632534284735,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,0,0,0.09023330079672219,1,1,0.6404192181401439,0.2774913317837633,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,1.3476494447025542,0,1,-0.4912319868782873,0.45987513698425625,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,1
0,0,0,-1.2002122764736234,1,1,1.0746542127459568,-0.8727006698407056,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.204532030625961,1,0,-1.472591270778905,-0.985546585032331,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-1.2816237461508113,1,0,-0.5505577150935518,-0.9891874707451547,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-0.625855796571462,1,1,0.8497199978931953,-0.37262128930328675,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,-1.2002122764736234,1,0,-0.37257801378087513,-0.9295252873516913,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,0,0,-1.0747359468141369,0,1,-0.58708137145218,-0.8823314624667058,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-1.0970859116677771,1,1,0.6779008764485532,-0.7873117705906629,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,-1.489287131281928,-1.0016079693175444,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,1.004085644537358,1,1,1.3455536844211478,1.6618402675770458,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1
0,0,0,1.3001971271463308,1,1,1.5083124097296536,2.107273660981745,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,1
0,1,1,0.5139417448671075,1,1,1.4609314133324545,1.1477194441642893,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,1
0,0,0,-1.0325110290708874,1,1,0.47126808429367417,-0.7725790675486846,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,-1.072516868641067,1,1,0.9649660986898734,-0.7556263395642331,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,0,0,-1.2816237461508113,1,1,-1.443136565209262,-1.0009973428365422,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-0.8905331358674534,1,1,1.1866829570188298,-0.526363784135663,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.8439685584888199,1,1,1.022350291745174,-0.5187680099374067,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1
1,0,0,-1.2816237461508113,1,1,0.3108496607429677,-0.9777900340639157,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.6883879799903284,1,1,0.607209478902272,-0.420502157261118,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
0,1,0,-1.1081602242410356,1,1,0.4304063535727366,-0.8265028416368059,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,-0.574616204982201,1,1,0.6400495330159401,-0.3688235655547555,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0.8099518568386909,0,1,-0.9559746980454316,-0.20059040326696123,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,-1.1338939008298485,1,0,-0.17799184844967814,-0.9068304125152289,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.055054225093812,1,1,1.0228806139654012,-0.7415755186450044,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,1,0,-1.102742112545585,1,1,0.9550856448257445,-0.7817595538595766,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.19859795992547546,-0.9792752566059055,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.1305000256202307,1,1,0.49197043507457233,-0.84131930870567,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-0.4675090493789317,1,1,1.0379776193240722,-0.10336455304329714,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.33779156839150215,1,0,-1.3363973006166352,-0.7179378543415083,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1
0,0,0,-1.2816237461508113,1,1,0.5061527719927399,-0.9752059432997096,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,-1.4803343361828132,-1.0014895132674517,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,1,0,-0.2536532274425235,1,1,-0.2921304756931967,-0.38201151158970853,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,-0.7859336847823074,0,1,-0.49974868305471054,-0.7187058947530494,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0.4214379600629775,1,1,1.4129913113834878,0.9726033477098962,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,0.3735969928027315,-0.9769598127724236,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
1,0,0,-1.0099255403677212,1,1,1.0410480220835052,-0.6784009634488036,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
1,0,0,-1.2808370007316212,1,1,0.8116021341596972,-0.9705110704004182,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.31185698142018414,-0.9777767060219714,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,-1.4838983115685973,-1.001536668869937,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-1.2816237461508113,1,1,0.18719210119966734,-0.9794261695842119,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.5414693226753553,1,1,0.6672651681221136,0.7134034931374255,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,-0.3111862271702445,0,1,-0.8274264207876161,-0.5859521826214348,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,1.2043986102593827,1,1,1.0919440525740223,1.6464733526829787,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,1
0,0,0,-0.18378077480301974,1,1,0.8336451122836107,0.14131985039605582,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.14631506874767986,-0.979967020988736,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.5547933998722182,-0.9745623703608852,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,-1.260496155783187,1,1,0.9620630484602066,-0.9516265738984737,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.07623377588282926,1,0,0.2739166081765023,-0.05990067242583315,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.253612658818323,1,0,-0.6239165868052124,-0.9797949952261862,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.1687063886671791,0,1,-1.0683536041951043,-0.9556819416720141,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,1.2051582220568489,1,1,1.3018148848214315,1.853779288998877,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.8728326552270327,1,1,0.6695311905363233,-0.5949435798149817,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,0,0,-0.9123430077553015,0,1,-1.0028184732405778,-0.864385027400678,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.184880435220452,1,1,-0.3488986027694067,-0.9362982588457787,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,0,0,1.5250023562527877,1,0,1.6801171930532557,2.5552785789681565,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,1
0,1,0,-0.21671020176653116,1,1,1.1730276269514368,0.21011176716719443,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
0,0,0,-1.215912027595856,1,1,-0.6170960174278652,-0.9559934900605258,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,-1.0324962135249833,1,1,0.6524582925481797,-0.7201736363431812,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,-0.9368936213556568,1,1,0.6712061075776458,-0.6454205673038664,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0.09879882911642086,1,0,0.681075380505793,0.2696675342472951,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1
0,1,0,-1.0786549230335407,1,1,1.0406553461040178,-0.75647864712703,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,-0.9799131196871936,1,1,0.1781968581829002,-0.7390240446005231,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2409180113122174,1,1,0.5982261368205644,-0.9400995270915566,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.155901089828269,1,1,1.2548878266631742,-0.8155156529972438,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.9502260036025865,1,1,0.22167096815522175,-0.72399424225953,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
1,0,0,0.5907849560950674,1,0,0.6823574498337004,0.7641306258315977,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1
1,0,0,-1.2816237461508113,1,1,0.32886134235834946,-0.9775517182490151,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.22542560429693087,-0.9789202951943742,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.2805733120234375,1,1,0.33221121275426513,-0.9765335718845636,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1.533297459135401,1,1,1.3170358591441076,2.1917563930590185,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,1
1,1,0,-0.8357815636750514,1,1,0.5198640779305429,-0.5941878053322135,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,1,-0.3383053474952411,1,1,0.8699040462229455,-0.04401538408100358,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2639736103491062,1,1,0.5022578874976482,-0.9595276075073849,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-0.4585690981007879,1,1,0.5561947215942955,-0.20871596421977437,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,0,0,-1.237445131995999,-0.9982758023068423,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-0.07624681883198133,1,1,0.6363356600092743,0.11820725679520336,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.1681224361417288,1,1,0.5111341054676561,-0.8733751053249145,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,1,0,-0.6083453564567004,1,0,1.164825797116208,-0.2244576098167859,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1
0,0,0,-0.885197744034678,1,1,0.9245061739485716,-0.5717483766640273,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,-0.25283618073831604,1,1,1.333666816962751,0.24078333359532195,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,-1.4950562823789106,-1.00168430199843,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,0,0,-0.6290836610441448,1,1,0.8168950296940523,-0.3876786967252559,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1
0,0,0,0.3508700081153899,0,1,-0.5002246178321499,-0.11232047418745403,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,0.8575533743851814,-0.9705564984169933,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,0.49801937257512013,-0.975313557777442,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,1,0,-0.6943522103684514,1,1,1.1165664920913998,-0.3388798395201247,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.264135711156495,1,0,-0.5551235900226166,-0.9794392163763281,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,0,0,-0.7559792346432997,1,1,0.311103645393379,-0.5320432977829866,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.6017041726883294,1,0,1.2389123926000847,1.081491704673183,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,1,0,0.8532609654024327,1,0,0.9562009618381424,1.2097992418914685,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,1
0,0,0,-1.2378404525764108,1,1,0.4909031330116733,-0.9355254149088476,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-0.9559778674420595,1,1,0.6337890590267342,-0.6690790892777702,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,-1.2042207707799393,1,0,0.4376313432435596,-0.9086677916069219,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.39152484871226034,1,1,0.3312005914975397,-0.293779832844507,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.0081465772848883,1,1,0.946424424765305,-0.6863346552144165,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-0.10571925458334958,1,1,0.7475575643808885,0.16428893973671094,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-0.4268033145403377,1,1,1.2041915933656606,-0.014395566227405426,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,-0.8618176222245055,1,0,0.7925524989275216,-0.5419820365418109,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
